"Country or Territory","Station Name","WMO Station Number","National Station Id Number","Period","Element-Statistic Qualifier Code","Statistic Description","Unit","Jan","Jan Footnotes","Feb","Feb Footnotes","Mar","Mar Footnotes","Apr","Apr Footnotes","May","May Footnotes","Jun","Jun Footnotes","Jul","Jul Footnotes","Aug","Aug Footnotes","Sep","Sep Footnotes","Oct","Oct Footnotes","Nov","Nov Footnotes","Dec","Dec Footnotes","Annual","Annual Footnotes","Annual NCDC Computed Value","Annual NCDC Computed Value Footnotes"
"ARGENTINA","LA RIOJA AERO","87217","","1961-1990","","Number of Years used to Calculate Normal","hPa","20","","20","","20","","20","","19","","20","","20","","20","","20","","20","","20","","20","","18","","-9999.9","1"
"ARGENTINA","CERES AERO","87257","","1961-1990","","Mean Value","hPa","1008.0","","1009.7","","1011.2","","1013.7","","1014.7","","1016.3","","1016.4","","1016.2","","1015.7","","1012.4","","1010.3","","1008.9","","1012.8","","1012.8",""
"ARGENTINA","CERES AERO","87257","","1961-1990","","Number of Years used to Calculate Normal","hPa","20","","20","","20","","20","","20","","20","","20","","20","","20","","20","","20","","20","","28","","-9999.9","1"
"ARGENTINA","RECONQUISTA AERO","87270","","1961-1990","","Mean Value","hPa","1008.5","","1010.0","","1011.4","","1013.7","","1015.2","","1016.5","","1016.6","","1016.3","","1015.7","","1012.8","","1010.7","","1009.3","","1013.8","","1013.1",""
"ARGENTINA","RECONQUISTA AERO","87270","","1961-1990","","Number of Years used to Calculate Normal","hPa","20","","20","","19","","19","","19","","20","","20","","20","","20","","20","","20","","19","","18","","-9999.9","1"
"ARGENTINA","PASO DE LOS LIBRES AERO","87289","","1961-1990","","Mean Value","hPa","1009.1","","1010.5","","1011.9","","1014.2","","1015.6","","1017.0","","1017.1","","1016.7","","1016.1","","1013.3","","1011.2","","1009.6","","1013.8","","1013.5",""
"ARGENTINA","PASO DE LOS LIBRES AERO","87289","","1961-1990","","Number of Years used to Calculate Normal","hPa","20","","20","","20","","20","","20","","20","","20","","19","","20","","20","","19","","20","","18","","-9999.9","1"
"ARGENTINA","CHAMICAL AERO","87320","","1961-1990","","Mean Value","hPa","1007.1","","1008.7","","1010.3","","1013.1","","1014.0","","1016.2","","1016.2","","1015.9","","1014.4","","1010.7","","1008.6","","1007.1","","1011.8","","1011.9",""
"ARGENTINA","CHAMICAL AERO","87320","","1961-1990","","Number of Years used to Calculate Normal","hPa","17","","20","","19","","20","","19","","20","","20","","20","","20","","20","","18","","20","","-9999","1","-9999.9","1"
"ARGENTINA (ANTARCTIC STATIONS)","BASE ESPERANZA","88963","","1961-1990","","Mean Value","hPa","992.0","","988.0","","988.8","","990.1","","994.4","","994.2","","992.2","","990.1","","988.1","","987.1","","984.9","","989.3","","989.8","","989.9",""
"ARGENTINA (ANTARCTIC STATIONS)","BASE ESPERANZA","88963","","1961-1990","","Number of Years used to Calculate Normal","hPa","18","","17","","19","","19","","19","","18","","18","","19","","18","","18","","19","","19","","18","","-9999.9","1"
"ARGENTINA (ANTARCTIC STATIONS)","BASE ORCADAS","88968","","1961-1990","","Mean Value","hPa","991.9","","990.8","","991.1","","990.2","","995.5","","994.1","","994.8","","993.1","","992.5","","991.4","","988.5","","991.5","","992.8","","992.1",""
"ARGENTINA (ANTARCTIC STATIONS)","BASE ORCADAS","88968","","1961-1990","","Number of Years used to Calculate Normal","hPa","18","","19","","19","","19","","19","","19","","19","","18","","19","","19","","19","","18","","18","","-9999.9","1"
"ARMENIA","YEREVAN/ZVARTNOTS","37789","","1961-1990","","Mean Value","hPa","1024.3","","1020.9","","1015.8","","1010.6","","1009.4","","1005.1","","1001.6","","1003.3","","1009.0","","1016.0","","1020.2","","1021.8","","-9999.9","1","1013.2",""
"AUSTRIA","St. Plten","11028","","1961-1990","","Mean Value","hPa","1020.1","","1018.2","","1016.9","","1014.0","","1015.1","","1015.7","","1016.6","","1016.3","","1018.5","","1019.7","","1018.5","","1019.2","","-9999.9","1","1017.4",""
"AUSTRIA","Wien-Hohe Warte","11035","","1961-1990","","Mean Value","hPa","1019.9","","1017.6","","1016.2","","1013.5","","1014.6","","1015.2","","1016.0","","1016.0","","1018.2","","1019.6","","1018.2","","1018.9","","-9999.9","1","1017.0",""
"AUSTRIA","Salzburg","11150","","1971-1990","","Mean Value","hPa","1021.3","","1018.9","","1017.7","","1014.6","","1015.3","","1016.7","","1017.7","","1017.7","","1019.9","","1021.1","","1020.4","","1022.9","","-9999.9","1","1018.7",""
"AUSTRIA","Klagenfurt","11231","","1961-1990","","Mean Value","hPa","1021.7","","1018.3","","1016.9","","1013.6","","1014.5","","1014.9","","1015.8","","1015.9","","1018.3","","1020.2","","1019.4","","1021.0","","-9999.9","1","1017.5",""
"AUSTRIA","Graz-Thalerhof","11240","","1961-1990","","Mean Value","hPa","1020.7","","1018.3","","1016.9","","1013.8","","1014.8","","1015.2","","1016.2","","1016.3","","1018.6","","1020.0","","1018.9","","1019.8","","-9999.9","1","1017.5",""
"AUSTRIA","Innsbruck-Uni","11801","","1961-1990","","Mean Value","hPa","1020.4","","1017.7","","1016.2","","1013.4","","1014.1","","1015.3","","1016.2","","1016.1","","1018.0","","1019.0","","1018.6","","1020.2","","-9999.9","1","1017.1",""
"AZERBAIJAN","","37735","","1961-1990","","Mean Value","hPa","1022.8","","1021.4","","1019.8","","1015.2","","1014.5","","1010.8","","1008.7","","1010.5","","1020.4","","1021.3","","1021.1","","1016.8","","-9999.9","1","1016.9",""
"AZERBAIJAN","Lankaran","37985","","1961-1990","","Mean Value","hPa","1025.3","","1024.5","","1022.4","","1018.1","","1017.1","","1013.9","","1011.7","","1013.1","","1017.6","","1023.3","","1024.4","","1023.5","","-9999.9","1","1019.6",""
"BAHRAIN","BAHRAIN INTERNATIONAL AIRPORT","41150","","1961-1990","","Mean Value","hPa","1018.7","","1017.2","","1014.0","","1010.9","","1006.9","","1000.9","","997.6","","999.2","","1004.9","","1012.0","","1016.5","","1018.5","","-9999.9","1","1009.8",""
"BELARUS","VITEBSK","26666","","1961-1990","","Mean Value","hPa","1017.7","","1018.6","","1016.9","","1014.3","","1015.1","","1012.9","","1012.5","","1013.9","","1015.0","","1017.8","","1015.3","","1014.6","","1015.4","","1015.4",""
"BELARUS","GRODNO","26825","","1961-1990","","Mean Value","hPa","1017.2","","1017.4","","1016.2","","1013.9","","1015.3","","1013.4","","1013.5","","1014.7","","1015.9","","1018.1","","1015.2","","1015.0","","1015.5","","1015.5",""
"BELARUS","MINSK","26850","","1961-1990","","Mean Value","hPa","1017.8","","1018.4","","1017.0","","1014.4","","1015.5","","1013.4","","1013.1","","1014.5","","1015.9","","1018.5","","1015.9","","1015.3","","1015.8","","1015.8",""
"BELARUS","MOGILEV","26863","","1961-1990","","Mean Value","hPa","1018.7","","1019.1","","1017.7","","1014.7","","1015.8","","1013.3","","1013.0","","1014.5","","1016.0","","1019.0","","1016.7","","1016.4","","1016.2","","1016.2",""
"BELARUS","BREST","33008","","1961-1990","","Mean Value","hPa","1017.9","","1017.7","","1016.4","","1013.7","","1015.0","","1013.8","","1013.9","","1015.0","","1016.6","","1018.8","","1016.2","","1016.0","","1015.9","","1015.9",""
"BELARUS","GOMEL","33041","","1961-1990","","Mean Value","hPa","1020.1","","1020.3","","1018.3","","1015.6","","1016.4","","1014.0","","1013.7","","1015.4","","1017.5","","1020.8","","1018.6","","1017.7","","1017.4","","1017.4",""
"BELGIUM","D'UCCLE","6447","","1961-1990","","Mean Value","hPa","1016.1","","1015.6","","1015.0","","1014.3","","1014.9","","1016.4","","1017.0","","1016.1","","1016.9","","1016.4","","1015.0","","1015.8","","1015.8","","1015.8",""
"BENIN","KANDI","65306","","1961-1990","","Mean Value","hPa","1010.8","","1009.2","","1007.6","","1007.0","","1008.5","","1010.7","","1011.6","","1011.5","","1011.2","","1010.1","","1010.3","","1010.8","","1010.0","","1009.9",""
"BENIN","NATITINGOU","65319","","1961-1990","","Mean Value","hPa","1010.4","","1009.1","","1008.1","","1008.1","","1009.7","","1011.8","","1012.4","","1012.2","","1011.9","","1011.0","","1010.6","","1010.6","","1010.5","","1010.5",""
"BENIN","PARAKOU","65330","","1961-1990","","Mean Value","hPa","1009.9","","1008.7","","1008.1","","1008.2","","1009.7","","1011.7","","1012.4","","1012.1","","1011.7","","1010.8","","1010.2","","1010.1","","1010.3","","1010.3",""
"BENIN","SAVE","65335","","1961-1990","","Mean Value","hPa","1009.8","","1009.3","","1008.7","","1008.9","","1010.3","","1012.2","","1012.8","","1012.5","","1012.0","","1011.1","","1010.3","","1010.1","","1010.7","","1010.7",""
"BENIN","BOHICON","65338","","1961-1990","","Mean Value","hPa","1010.0","","1009.3","","1009.1","","1009.4","","1010.7","","1012.6","","1013.4","","1013.1","","1012.5","","1011.5","","1010.7","","1010.4","","1011.1","","1011.1",""
"BENIN","COTONOU","65344","","1961-1990","","Mean Value","hPa","1010.0","","1009.4","","1009.2","","1009.3","","1010.6","","1012.4","","1013.3","","1013.1","","1012.4","","1011.4","","1010.5","","1010.2","","1011.0","","1011.0",""
"BOSNIA AND HERZEGOVINA","SARAJEVO","14654","","1961-1990","","Mean Value","hPa","1020.9","","1018.0","","1016.8","","1013.7","","1014.8","","1014.9","","1015.5","","1015.4","","1018.3","","1020.2","","1019.2","","1020.1","","1017.3","","1017.3",""
"BRUNEI DARUSSALAM","BRUNEI DARUSSALAM","96315","","1979-1990","","Mean Value","hPa","1009.8","","1009.9","","1009.7","","1008.9","","1008.7","","1009.0","","1009.4","","1009.2","","1009.6","","1009.8","","1009.5","","1009.9","","1009.5","","1009.5",""
"BULGARIA","Lom","15511","","1961-1990","","Mean Value","hPa","1021.6","","1019.6","","1017.8","","1013.8","","1014.7","","1014.2","","1014.5","","1015.3","","1019.2","","1020.9","","1020.1","","1020.6","","1017.7","","1017.7",""
"BULGARIA","Varna","15552","","1971-1990","","Mean Value","hPa","1020.8","","1019.7","","1018.9","","1014.3","","1015.2","","1013.7","","1013.9","","1015.0","","1017.9","","1020.6","","1020.2","","1020.4","","1017.6","","1017.6",""
"BULGARIA","Sofia","15614","","1961-1990","","Mean Value","hPa","1021.4","","1019.0","","1017.6","","1014.2","","1014.9","","1014.6","","1014.6","","1015.2","","1018.4","","1021.3","","1020.7","","1021.1","","1017.8","","1017.8",""
"BULGARIA","BURGAS","15655","","1973-1990","","Mean Value","hPa","1020.7","","1019.6","","1018.8","","1014.4","","1015.5","","1014.6","","1014.3","","1015.3","","1018.0","","1020.7","","1020.6","","1019.9","","1017.7","","1017.7",""
"BULGARIA","Sandanski","15712","","1961-1970","","Mean Value","hPa","1018.8","","1016.3","","1015.6","","1013.6","","1013.6","","1013.6","","1013.6","","1013.3","","1016.8","","1020.0","","1017.8","","1016.2","","1015.8","","1015.8",""
"CAMEROON","MAROUA","64851","","1961-1990","","Mean Value","hPa","1011.1","","1008.7","","1006.6","","1005.1","","1006.8","","1009.0","","1010.2","","1010.3","","1009.7","","1008.7","","1009.6","","1010.0","","-9999.9","1","1008.8",""
"CAMEROON","GAROUA","64860","","1961-1990","","Mean Value","hPa","1010.1","","1008.0","","1005.9","","1005.3","","1007.4","","1009.8","","1010.7","","1010.4","","1010.0","","1008.9","","1009.1","","1009.9","","-9999.9","1","1008.8",""
"CAMEROON","DOUALA","64910","","1961-1990","","Mean Value","hPa","1009.7","","1009.1","","1009.5","","1009.2","","1010.5","","1012.5","","1013.3","","1012.9","","1012.2","","1011.1","","1010.4","","1010.0","","-9999.9","1","1010.9",""
"CAMEROON","BATOURI","64931","","1961-1990","","Mean Value","hPa","1008.8","","1007.2","","1007.4","","1007.6","","1009.2","","1010.9","","-9999.9","1","1010.9","","1010.6","","1009.7","","1009.2","","1009.3","","-9999.9","1","-9999.9","1"
"CAMEROON","YAOUNDE","64950","","1961-1990","","Mean Value","hPa","1008.8","","1007.6","","1007.6","","1007.9","","1009.2","","1011.0","","1011.8","","1011.1","","1010.6","","1009.8","","1009.1","","1008.9","","-9999.9","1","1009.4",""
"CANADA","CHURCHILL A , MB","71913","05060600","1953-1991","","Mean of Hourly Observations","hPa","1016.4","","1018.6","","1019.7","","1019.2","","1017.7","","1012.8","","1010.9","","1011.2","","1012.6","","1012.3","","1014.4","","1016.3","","1015.2","","1015.2",""
"CANADA","CHURCHILL A , MB","71913","05060600","1953-1991","69","Number of Years used to Calculate Normal","hPa","30","","30","","30","","30","","30","","30","","30","","30","","30","","30","","30","","30","","-9999","1","-9999.9","1"
"CANADA","CORAL HARBOUR A , NT","71915","02301000","1953-1991","","Mean of Hourly Observations","hPa","1011.4","","1013.6","","1016.7","","1019.3","","1016.8","","1012.6","","1009.6","","1009.5","","1010.8","","1010.3","","1011.4","","1012.9","","1012.9","","1012.9",""
"CANADA","CORAL HARBOUR A , NT","71915","02301000","1953-1991","69","Number of Years used to Calculate Normal","hPa","28","","28","","27","","28","","27","","28","","30","","28","","28","","26","","27","","28","","-9999","1","-9999.9","1"
"CANADA","EUREKA , NT","71917","02401200","1954-1990","","Mean of Hourly Observations","hPa","1015.1","","1017.4","","1019.4","","1020.4","","1018.0","","1011.8","","1009.5","","1009.5","","1012.1","","1013.4","","1016.5","","1015.0","","1014.8","","1014.8",""
"CANADA","EUREKA , NT","71917","02401200","1954-1990","69","Number of Years used to Calculate Normal","hPa","21","","20","","21","","22","","20","","20","","20","","20","","21","","20","","20","","20","","-9999","1","-9999.9","1"
"CANADA","RESOLUTE A , NT","71924","02403500","1954-1991","","Mean of Hourly Observations","hPa","1013.6","","1015.0","","1017.2","","1019.5","","1017.9","","1013.3","","1011.3","","1010.2","","1011.7","","1012.3","","1013.5","","1013.4","","1014.1","","1014.1",""
"CANADA","RESOLUTE A , NT","71924","02403500","1954-1991","69","Number of Years used to Calculate Normal","hPa","29","","30","","30","","29","","29","","30","","30","","30","","30","","30","","30","","30","","-9999","1","-9999.9","1"
"CANADA","CAMBRIDGE BAY A , NT","71925","02500600","1953-1991","","Mean of Hourly Observations","hPa","101.7","","101.9","","102.0","","102.1","","101.9","","101.5","","101.3","","101.1","","101.3","","101.3","","101.6","","101.6","","101.6","","-9999.9","1"
"CANADA","CAMBRIDGE BAY A , NT","71925","02500600","1953-1991","69","Number of Years used to Calculate Normal","hPa","30","","30","","30","","30","","30","","30","","30","","30","","30","","29","","30","","30","","-9999.9","1","-9999.9","1"
"CANADA","BAKER LAKE A , NT","71926","02300500","1955-1991","","Mean of Hourly Observations","hPa","1016.3","","1018.5","","1019.9","","1020.3","","1018.6","","1013.6","","1010.5","","1010.4","","1012.3","","1012.5","","1014.6","","1016.0","","1015.3","","1015.3",""
"CANADA","BAKER LAKE A , NT","71926","02300500","1955-1991","69","Number of Years used to Calculate Normal","hPa","27","","26","","27","","28","","28","","30","","27","","30","","29","","28","","25","","27","","-9999","1","-9999.9","1"
"CANADA","FORT MCMURRAY A , AB","71932","03062693","1953-1991","","Mean of Hourly Observations","hPa","1020.0","","1019.3","","1017.2","","1015.0","","1013.7","","1011.1","","1012.6","","1013.1","","1014.3","","1012.8","","1015.5","","1018.2","","1015.2","","1015.2",""
"CANADA","FORT MCMURRAY A , AB","71932","03062693","1953-1991","69","Number of Years used to Calculate Normal","hPa","30","","30","","30","","30","","30","","30","","30","","30","","30","","29","","29","","30","","-9999","1","-9999.9","1"
"CANADA","FORT SMITH A , NT","71934","02202200","1953-1991","","Mean of Hourly Observations","hPa","1020.5","","1020.2","","1018.7","","1015.9","","1014.3","","1010.9","","1011.8","","1011.9","","1013.5","","1011.7","","1015.2","","1018.3","","1015.2","","1015.2",""
"CANADA","FORT SMITH A , NT","71934","02202200","1953-1991","69","Number of Years used to Calculate Normal","hPa","30","","30","","30","","30","","30","","29","","30","","29","","30","","29","","29","","30","","-9999","1","-9999.9","1"
"CANADA","HAY RIVER A , NT","71935","02202400","1953-1991","","Mean of Hourly Observations","hPa","1020.6","","1020.2","","1019.2","","1016.0","","1014.4","","1011.1","","1012.2","","1011.8","","1013.1","","1011.1","","1015.1","","1018.2","","1015.2","","1015.2",""
"CANADA","HAY RIVER A , NT","71935","02202400","1953-1991","69","Number of Years used to Calculate Normal","hPa","29","","30","","30","","29","","29","","29","","28","","28","","29","","29","","29","","30","","-9999","1","-9999.9","1"
"CANADA","YELLOWKNIFE A , NT","71936","02204100","1953-1991","","Mean of Hourly Observations","hPa","1020.6","","1020.4","","1019.7","","1016.8","","1015.4","","1011.6","","1012.2","","1011.8","","1013.3","","1011.3","","1015.0","","1018.1","","1015.5","","1015.5",""
"CANADA","YELLOWKNIFE A , NT","71936","02204100","1953-1991","69","Number of Years used to Calculate Normal","hPa","30","","30","","30","","30","","30","","30","","30","","30","","29","","30","","30","","30","","-9999","1","-9999.9","1"
"CANADA","GRANDE PRAIRIE A , AB","71940","03072920","1953-1991","","Mean of Hourly Observations","hPa","1019.0","","1018.0","","1015.8","","1014.6","","1013.7","","1012.6","","1014.6","","1014.6","","1015.4","","1013.7","","1015.0","","1017.6","","1015.4","","1015.4",""
"CANADA","GRANDE PRAIRIE A , AB","71940","03072920","1953-1991","69","Number of Years used to Calculate Normal","hPa","30","","30","","30","","30","","30","","30","","30","","30","","30","","29","","29","","30","","-9999","1","-9999.9","1"
"CANADA","FORT ST JOHN A , BC","71943","01183000","1953-1991","","Mean of Hourly Observations","hPa","1018.6","","1017.6","","1015.7","","1014.3","","1013.8","","1012.6","","1014.6","","1014.6","","1015.3","","1012.9","","1014.6","","1017.0","","1015.1","","1015.1",""
"CANADA","FORT ST JOHN A , BC","71943","01183000","1953-1991","69","Number of Years used to Calculate Normal","hPa","30","","30","","30","","30","","29","","30","","30","","29","","29","","29","","29","","30","","-9999","1","-9999.9","1"
